subject,relation,object,new_topic,old_index
World tour,are,for top video gamers to embark as part of lucrative games tournament,8,15639
World tour,are,about embark as part of lucrative ever games tournament,8,15640
Two UK gamers,are,about to embark on world tour as part,8,15641
UK gamers,are,about to embark on world tour,8,15642
Two UK gamers,are,for top video gamers about to embark as part of games tournament,8,15643
World tour,are,for top video gamers to embark as part of most lucrative ever games tournament,8,15644
UK gamers,are,for video gamers about embark on world tour as part,8,15645
World tour,are,for video gamers to embark on world tour as part of most lucrative global games tournament,8,15646
Two UK gamers,are,for video gamers to embark as part of lucrative global games tournament,8,15647
World tour,are,for video gamers about to embark as part,8,15648
Two UK gamers,are,for video gamers to embark on world tour as part of most lucrative games tournament,8,15649
UK gamers,are embark on,world tour,8,15650
World tour,are,embark as part,8,15651
UK gamers,are,for top video gamers about embark on world tour as part of most lucrative global games tournament,8,15652
World tour,are,about embark as part of global games tournament,8,15653
World tour,are,about to embark on world tour,8,15654
UK gamers,are,for top video gamers to embark on world tour as part of games tournament,8,15655
World tour,are,for top video gamers embark on world tour as part,8,15656
UK gamers,are,for top video gamers to embark on world tour as part of lucrative global games tournament,8,15657
UK gamers,are,for video gamers embark as part of most lucrative games tournament,8,15658
UK gamers,are,for top video gamers to embark on world tour as part of global games tournament,8,15659
UK gamers,are,for video gamers embark as part of lucrative ever global games tournament,8,15660
World tour,are,about to embark on world tour as part of most lucrative ever games tournament,8,15661
UK gamers,are,for top video gamers about embark on world tour as part of lucrative ever games tournament,8,15662
World tour,are,about embark on world tour as part of most lucrative games tournament,8,15663
Two UK gamers,are,for video gamers about embark as part of lucrative ever games tournament,8,15664
Two UK gamers,are,about to embark as part of lucrative global games tournament,8,15665
World tour,are,for top video gamers about to embark as part of games tournament,8,15666
Two UK gamers,are,embark on world tour as part of lucrative games tournament,8,15667
UK gamers,are,about to embark,8,15668
Two UK gamers,are embark as,part of most lucrative global games tournament,8,15669
World tour,are,for top video gamers about embark as part,8,15670
UK gamers,are,for top video gamers embark as part of most lucrative games tournament,8,15671
UK gamers,are about embark as,part of most lucrative global games tournament,8,15672
World tour,are,for top video gamers to embark on world tour as part of games tournament,8,15673
Two UK gamers,are,about to embark on world tour as part of lucrative ever games tournament,8,15674
Two UK gamers,are embark for,top video gamers,8,15675
World tour,are,for top video gamers embark on world tour as part of global games tournament,8,15676
Two UK gamers,are,for top video gamers to embark on world tour as part of most lucrative ever games tournament,8,15677
World tour,are,for top video gamers about embark on world tour,8,15678
World tour,are,about embark as part of lucrative games tournament,8,15679
World tour,are,for video gamers to embark as part of lucrative games tournament,8,15680
Two UK gamers,are,for video gamers about to embark on world tour as part of lucrative ever games tournament,8,15681
Two UK gamers,are about embark on,world tour,8,15682
Two UK gamers,are,for top video gamers embark on world tour as part,8,15683
World tour,are,embark on world tour as part of lucrative global games tournament,8,15684
World tour,are,for top video gamers about embark on world tour as part of lucrative ever games tournament,8,15685
World tour,are,embark as part of lucrative global games tournament,8,15686
Two UK gamers,are,for top video gamers about to embark on world tour as part of most lucrative games tournament,8,15687
Two UK gamers,are,for video gamers to embark as part,8,15688
Two UK gamers,are,for top video gamers about embark on world tour as part of games tournament,8,15689
World tour,are,for video gamers about to embark as part of lucrative ever games tournament,8,15690
World tour,are,about to embark as part of most lucrative global games tournament,8,15691
UK gamers,are about embark as,part of lucrative ever global games tournament,8,15692
UK gamers,are about embark for,top video gamers,8,15693
UK gamers,are,embark on world tour as part of most lucrative games tournament,8,15694
UK gamers,are,about to embark on world tour as part,8,15695
UK gamers,are,for top video gamers about to embark on world tour as part of games tournament,8,15696
World tour,are,for video gamers embark on world tour as part of lucrative global games tournament,8,15697
Two UK gamers,are,for video gamers to embark as part of lucrative games tournament,8,15698
World tour,are,for top video gamers embark on world tour as part of lucrative games tournament,8,15699
World tour,are,for top video gamers about embark as part of most lucrative games tournament,8,15700
Two UK gamers,are,for top video gamers embark as part of lucrative global games tournament,8,15701
Two UK gamers,are,for top video gamers to embark on world tour as part of most lucrative global games tournament,8,15702
UK gamers,are,for top video gamers about to embark,8,15703
World tour,are,for top video gamers to embark as part of most lucrative games tournament,8,15704
UK gamers,are,for video gamers embark as part of lucrative ever games tournament,8,15705
UK gamers,are,about to embark as part,8,15706
Two UK gamers,are about embark for,top video gamers,8,15707
Two UK gamers,are,for video gamers to embark as part of lucrative ever games tournament,8,15708
Two UK gamers,are,about to embark on world tour as part of most lucrative ever games tournament,8,15709
UK gamers,are,for video gamers embark on world tour as part of most lucrative games tournament,8,15710
World tour,are,for top video gamers about to embark on world tour as part of lucrative games tournament,8,15711
UK gamers,are,to embark as part of global games tournament,8,15712
UK gamers,are,about to embark as part of global games tournament,8,15713
UK gamers,are,for top video gamers about to embark on world tour as part of global games tournament,8,15714
Two UK gamers,are,for video gamers embark as part of most lucrative ever games tournament,8,15715
World tour,are,to embark on world tour,8,15716
Two UK gamers,are,for top video gamers about embark as part of most lucrative global games tournament,8,15717
World tour,are,for top video gamers about to embark on world tour as part of most lucrative ever games tournament,8,15718
World tour,are,embark on world tour as part of most lucrative global games tournament,8,15719
UK gamers,are,for video gamers to embark on world tour as part,8,15720
Two UK gamers,are,for top video gamers about embark as part of games tournament,8,15721
Two UK gamers,are,for top video gamers about embark on world tour as part of lucrative global games tournament,8,15722
Two UK gamers,are,about to embark as part of most lucrative global games tournament,8,15723
UK gamers,are about embark for,video gamers,8,15724
UK gamers,are,for top video gamers to embark as part,8,15725
World tour,are,for video gamers about embark as part of lucrative games tournament,8,15726
World tour,are,about embark on world tour as part of most lucrative ever games tournament,8,15727
UK gamers,are,for video gamers about embark on world tour as part of lucrative global games tournament,8,15728
World tour,are,for video gamers embark on world tour as part of lucrative ever games tournament,8,15729
Two UK gamers,are,about embark on world tour as part of lucrative global games tournament,8,15730
World tour,are,for video gamers about embark as part of global games tournament,8,15731
UK gamers,are,for top video gamers embark on world tour as part of lucrative global games tournament,8,15732
World tour,are,embark on world tour as part of lucrative games tournament,8,15733
World tour,are,for video gamers embark as part of lucrative global games tournament,8,15734
